1.9885e+30,3.3011e+23,4.8675e+24,5.9724e+24,6.4171e+23,1.898e+27,5.683e+26,8.681e+25,1.024e+26
1.52347e+06,116875,-5.4937e+10,1.6807e+10,5.06384e+10,9.41416e+10,1.17817e+11,9.0923e+10,2.13891e+11,7.76412e+10,7.77289e+11,4.28464e+10,1.43264e+12,3.1594e+10,2.87691e+12,2.22992e+10,4.50296e+12,1.78242e+10,
1.60193e+06,125643,-5.61496e+10,1.28185e+10,4.79112e+10,9.55371e+10,1.16205e+11,9.29467e+10,2.13161e+11,7.95978e+10,7.77226e+11,4.39727e+10,1.43262e+12,3.24253e+10,2.87691e+12,2.2886e+10,4.50296e+12,1.82933e+10,
1.68225e+06,134789,-5.70711e+10,8.76347e+09,4.51452e+10,9.68551e+10,1.14558e+11,9.49424e+10,2.12414e+11,8.15477e+10,7.7716e+11,4.5099e+10,1.4326e+12,3.32566e+10,2.8769e+12,2.34728e+10,4.50296e+12,1.87623e+10,
1.76442e+06,144317,-5.76989e+10,4.66337e+09,4.23426e+10,9.80944e+10,1.12876e+11,9.69096e+10,2.11648e+11,8.34907e+10,7.77093e+11,4.62252e+10,1.43258e+12,3.40878e+10,2.8769e+12,2.40596e+10,4.50296e+12,1.92314e+10,
1.84843e+06,154230,-5.8032e+10,5.39458e+08,3.95056e+10,9.92541e+10,1.11161e+11,9.88476e+10,2.10865e+11,8.54268e+10,7.77025e+11,4.73512e+10,1.43256e+12,3.49191e+10,2.87689e+12,2.46464e+10,4.50296e+12,1.97005e+10,
1.93429e+06,164530,-5.8071e+10,-3.58719e+09,3.66364e+10,1.00333e+11,1.09412e+11,1.00756e+11,2.10063e+11,8.73556e+10,7.76955e+11,4.84772e+10,1.43254e+12,3.57503e+10,2.87689e+12,2.52332e+10,4.50295e+12,2.01695e+10,
2.02198e+06,175222,-5.78178e+10,-7.69579e+09,3.37375e+10,1.01331e+11,1.07631e+11,1.02634e+11,2.09245e+11,8.92771e+10,7.76883e+11,4.96031e+10,1.43252e+12,3.65815e+10,2.87688e+12,2.582e+10,4.50295e+12,2.06386e+10,
2.1115e+06,186307,-5.7276e+10,-1.1766e+10,3.08111e+10,1.02246e+11,1.05817e+11,1.04481e+11,2.08408e+11,9.11911e+10,7.76809e+11,5.07288e+10,1.4325e+12,3.74128e+10,2.87688e+12,2.64068e+10,4.50295e+12,2.11076e+10,
2.20283e+06,197788,-5.64504e+10,-1.57779e+10,2.78597e+10,1.03077e+11,1.03971e+11,1.06296e+11,2.07554e+11,9.30974e+10,7.76734e+11,5.18545e+10,1.43248e+12,3.8244e+10,2.87687e+12,2.69936e+10,4.50295e+12,2.15767e+10,
2.29597e+06,209668,-5.53471e+10,-1.97121e+10,2.48856e+10,1.03825e+11,1.02093e+11,1.0808e+11,2.06683e+11,9.49959e+10,7.76657e+11,5.298e+10,1.43245e+12,3.90751e+10,2.87686e+12,2.75804e+10,4.50294e+12,2.20457e+10,
2.39092e+06,221950,-5.39734e+10,-2.35501e+10,2.18912e+10,1.04489e+11,1.00185e+11,1.09831e+11,2.05794e+11,9.68864e+10,7.76579e+11,5.41055e+10,1.43243e+12,3.99063e+10,2.87686e+12,2.81672e+10,4.50294e+12,2.25148e+10,
2.48767e+06,234635,-5.23379e+10,-2.72738e+10,1.88791e+10,1.05067e+11,9.82469e+10,1.11548e+11,2.04888e+11,9.87687e+10,7.76499e+11,5.52308e+10,1.43241e+12,4.07375e+10,2.87685e+12,2.8754e+10,4.50294e+12,2.29838e+10,
2.58621e+06,247727,-5.04501e+10,-3.08661e+10,1.58515e+10,1.0556e+11,9.6279e+10,1.13232e+11,2.03964e+11,1.00643e+11,7.76417e+11,5.6356e+10,1.43238e+12,4.15686e+10,2.87685e+12,2.93408e+10,4.50294e+12,2.34529e+10,
2.68654e+06,261227,-4.83208e+10,-3.43106e+10,1.28111e+10,1.05967e+11,9.4282e+10,1.14882e+11,2.03024e+11,1.02508e+11,7.76334e+11,5.74811e+10,1.43236e+12,4.23998e+10,2.87684e+12,2.99276e+10,4.50294e+12,2.39219e+10,
2.78865e+06,275137,-4.59614e+10,-3.75918e+10,9.7602e+09,1.06287e+11,9.22565e+10,1.16498e+11,2.02066e+11,1.04365e+11,7.76249e+11,5.8606e+10,1.43233e+12,4.32309e+10,2.87683e+12,3.05144e+10,4.50293e+12,2.4391e+10,
2.89253e+06,289460,-4.33846e+10,-4.06951e+10,6.70137e+09,1.06521e+11,9.02033e+10,1.18078e+11,2.01091e+11,1.06213e+11,7.76163e+11,5.97309e+10,1.43231e+12,4.4062e+10,2.87683e+12,3.11012e+10,4.50293e+12,2.48601e+10,
2.99818e+06,304198,-4.06035e+10,-4.36069e+10,3.63708e+09,1.06668e+11,8.81227e+10,1.19622e+11,2.001e+11,1.08052e+11,7.76075e+11,6.08556e+10,1.43228e+12,4.48931e+10,2.87682e+12,3.1688e+10,4.50293e+12,2.53291e+10,
3.10559e+06,319352,-3.76323e+10,-4.63144e+10,5.6983e+08,1.06728e+11,8.60156e+10,1.21131e+11,1.99091e+11,1.09882e+11,7.75985e+11,6.19802e+10,1.43225e+12,4.57241e+10,2.87682e+12,3.22748e+10,4.50292e+12,2.57982e+10,
3.21476e+06,334925,-3.44856e+10,-4.88061e+10,-2.49788e+09,1.06701e+11,8.38824e+10,1.22602e+11,1.98066e+11,1.11703e+11,7.75893e+11,6.31047e+10,1.43223e+12,4.65552e+10,2.87681e+12,3.28616e+10,4.50292e+12,2.62672e+10,
3.32568e+06,350919,-3.11789e+10,-5.10712e+10,-5.56355e+09,1.06587e+11,8.1724e+10,1.24037e+11,1.97024e+11,1.13515e+11,7.758e+11,6.4229e+10,1.4322e+12,4.73862e+10,2.8768e+12,3.34483e+10,4.50292e+12,2.67363e+10,
3.43834e+06,367335,-2.77279e+10,-5.31001e+10,-8.62468e+09,1.06387e+11,7.95408e+10,1.25434e+11,1.95966e+11,1.15316e+11,7.75706e+11,6.53532e+10,1.43217e+12,4.82173e+10,2.87679e+12,3.40351e+10,4.50292e+12,2.72053e+10,
3.55275e+06,384176,-2.41492e+10,-5.48844e+10,-1.16788e+10,1.06099e+11,7.73335e+10,1.26793e+11,1.9489e+11,1.17109e+11,7.75609e+11,6.64772e+10,1.43214e+12,4.90483e+10,2.87679e+12,3.46219e+10,4.50291e+12,2.76744e+10,
3.66889e+06,401443,-2.04595e+10,-5.64164e+10,-1.47234e+10,1.05726e+11,7.51029e+10,1.28114e+11,1.93799e+11,1.18891e+11,7.75511e+11,6.76011e+10,1.43211e+12,4.98793e+10,2.87678e+12,3.52087e+10,4.50291e+12,2.81434e+10,
3.78675e+06,419137,-1.66759e+10,-5.76899e+10,-1.77559e+10,1.05266e+11,7.28496e+10,1.29396e+11,1.92691e+11,1.20663e+11,7.75412e+11,6.87249e+10,1.43208e+12,5.07103e+10,2.87677e+12,3.57955e+10,4.50291e+12,2.86125e+10,
3.90634e+06,437262,-1.28161e+10,-5.86994e+10,-2.0774e+10,1.0472e+11,7.05742e+10,1.30639e+11,1.91567e+11,1.22425e+11,7.75311e+11,6.98486e+10,1.43205e+12,5.15412e+10,2.87677e+12,3.63823e+10,4.5029e+12,2.90815e+10,
4.02765e+06,455817,-8.89773e+09,-5.94409e+10,-2.37752e+10,1.04089e+11,6.82774e+10,1.31843e+11,1.90427e+11,1.24177e+11,7.75208e+11,7.0972e+10,1.43202e+12,5.23722e+10,2.87676e+12,3.6969e+10,4.5029e+12,2.95506e+10,
4.15067e+06,474806,-4.93872e+09,-5.9911e+10,-2.67571e+10,1.03374e+11,6.596e+10,1.33006e+11,1.89271e+11,1.25918e+11,7.75103e+11,7.20954e+10,1.43199e+12,5.32031e+10,2.87675e+12,3.75558e+10,4.5029e+12,3.00196e+10,
4.2754e+06,494229,-9.57176e+08,-6.0108e+10,-2.97171e+10,1.02574e+11,6.36227e+10,1.34129e+11,1.88098e+11,1.27649e+11,7.74997e+11,7.32185e+10,1.43196e+12,5.4034e+10,2.87674e+12,3.81426e+10,4.50289e+12,3.04887e+10,
4.40183e+06,514088,3.02876e+09,-6.00309e+10,-3.2653e+10,1.01691e+11,6.1266e+10,1.35212e+11,1.8691e+11,1.29368e+11,7.7489e+11,7.43416e+10,1.43193e+12,5.48649e+10,2.87673e+12,3.87294e+10,4.50289e+12,3.09577e+10,
4.52996e+06,534386,7.0009e+09,-5.96799e+10,-3.55624e+10,1.00725e+11,5.88908e+10,1.36254e+11,1.85706e+11,1.31077e+11,7.7478e+11,7.54644e+10,1.4319e+12,5.56958e+10,2.87673e+12,3.93161e+10,4.50289e+12,3.14268e+10,
4.65978e+06,555123,1.09411e+10,-5.90563e+10,-3.84428e+10,9.96773e+10,5.64978e+10,1.37254e+11,1.84487e+11,1.32775e+11,7.74669e+11,7.65872e+10,1.43186e+12,5.65266e+10,2.87672e+12,3.99029e+10,4.50289e+12,3.18958e+10,
4.79129e+06,576301,1.48313e+10,-5.81627e+10,-4.12919e+10,9.85486e+10,5.40877e+10,1.38213e+11,1.83252e+11,1.34462e+11,7.74557e+11,7.77097e+10,1.43183e+12,5.73574e+10,2.87671e+12,4.04897e+10,4.50288e+12,3.23649e+10,
4.92448e+06,597921,1.86535e+10,-5.70027e+10,-4.41076e+10,9.73398e+10,5.16611e+10,1.3913e+11,1.82001e+11,1.36137e+11,7.74443e+11,7.88321e+10,1.4318e+12,5.81883e+10,2.8767e+12,4.10764e+10,4.50288e+12,3.28339e+10,
5.05934e+06,619985,2.23902e+10,-5.55808e+10,-4.68874e+10,9.60521e+10,4.92189e+10,1.40005e+11,1.80735e+11,1.37801e+11,7.74327e+11,7.99543e+10,1.43176e+12,5.90191e+10,2.87669e+12,4.16632e+10,4.50287e+12,3.3303e+10,
5.19588e+06,642495,2.60237e+10,-5.39031e+10,-4.96292e+10,9.46864e+10,4.67618e+10,1.40837e+11,1.79454e+11,1.39453e+11,7.74209e+11,8.10764e+10,1.43173e+12,5.98498e+10,2.87668e+12,4.225e+10,4.50287e+12,3.3772e+10,
5.33408e+06,665452,2.9537e+10,-5.19762e+10,-5.23307e+10,9.3244e+10,4.42906e+10,1.41627e+11,1.78158e+11,1.41094e+11,7.7409e+11,8.21983e+10,1.43169e+12,6.06806e+10,2.87668e+12,4.28367e+10,4.50287e+12,3.42411e+10,
5.47395e+06,688858,3.29134e+10,-4.98083e+10,-5.49898e+10,9.1726e+10,4.18059e+10,1.42373e+11,1.76847e+11,1.42722e+11,7.7397e+11,8.332e+10,1.43166e+12,6.15113e+10,2.87667e+12,4.34235e+10,4.50286e+12,3.47101e+10,
5.61547e+06,712713,3.61365e+10,-4.74085e+10,-5.76044e+10,9.01336e+10,3.93085e+10,1.43077e+11,1.7552e+11,1.44339e+11,7.73847e+11,8.44415e+10,1.43162e+12,6.2342e+10,2.87666e+12,4.40103e+10,4.50286e+12,3.51791e+10,
5.75864e+06,737020,3.91907e+10,-4.47869e+10,-6.01723e+10,8.84684e+10,3.67992e+10,1.43737e+11,1.74179e+11,1.45943e+11,7.73723e+11,8.55629e+10,1.43158e+12,6.31727e+10,2.87665e+12,4.4597e+10,4.50286e+12,3.56482e+10,
5.90346e+06,761780,4.20606e+10,-4.19547e+10,-6.26916e+10,8.67316e+10,3.42787e+10,1.44353e+11,1.72824e+11,1.47535e+11,7.73598e+11,8.66841e+10,1.43154e+12,6.40034e+10,2.87664e+12,4.51838e+10,4.50285e+12,3.61172e+10,
6.04992e+06,786994,4.47317e+10,-3.89243e+10,-6.51602e+10,8.49247e+10,3.17479e+10,1.44926e+11,1.71453e+11,1.49115e+11,7.7347e+11,8.78051e+10,1.43151e+12,6.48341e+10,2.87663e+12,4.57705e+10,4.50285e+12,3.65863e+10,
6.19802e+06,812663,4.71903e+10,-3.57088e+10,-6.75761e+10,8.30491e+10,2.92074e+10,1.45455e+11,1.70068e+11,1.50681e+11,7.73342e+11,8.89259e+10,1.43147e+12,6.56647e+10,2.87662e+12,4.63573e+10,4.50285e+12,3.70553e+10,
6.34774e+06,838790,4.94233e+10,-3.23226e+10,-6.99375e+10,8.11066e+10,2.66581e+10,1.45939e+11,1.68669e+11,1.52236e+11,7.73211e+11,9.00465e+10,1.43143e+12,6.64953e+10,2.87661e+12,4.6944e+10,4.50284e+12,3.75244e+10,
6.4991e+06,865375,5.14184e+10,-2.87809e+10,-7.22425e+10,7.90987e+10,2.41006e+10,1.4638e+11,1.67256e+11,1.53777e+11,7.73079e+11,9.11669e+10,1.43139e+12,6.73259e+10,2.8766e+12,4.75308e+10,4.50284e+12,3.79934e+10,
6.65207e+06,892420,5.31646e+10,-2.50997e+10,-7.44893e+10,7.7027e+10,2.15359e+10,1.46776e+11,1.65828e+11,1.55305e+11,7.72945e+11,9.22872e+10,1.43135e+12,6.81564e+10,2.87659e+12,4.81175e+10,4.50283e+12,3.84625e+10,
6.80666e+06,919927,5.46515e+10,-2.12961e+10,-7.66761e+10,7.48933e+10,1.89646e+10,1.47127e+11,1.64387e+11,1.56821e+11,7.7281e+11,9.34072e+10,1.43131e+12,6.8987e+10,2.87658e+12,4.87043e+10,4.50283e+12,3.89315e+10,
6.96286e+06,947895,5.58701e+10,-1.7388e+10,-7.88012e+10,7.26993e+10,1.63876e+10,1.47434e+11,1.62931e+11,1.58323e+11,7.72673e+11,9.45271e+10,1.43127e+12,6.98175e+10,2.87657e+12,4.9291e+10,4.50283e+12,3.94005e+10,
7.12066e+06,976328,5.68123e+10,-1.33938e+10,-8.08629e+10,7.04469e+10,1.38056e+10,1.47696e+11,1.61462e+11,1.59811e+11,7.72535e+11,9.56467e+10,1.43123e+12,7.0648e+10,2.87656e+12,4.98777e+10,4.50282e+12,3.98696e+10,
7.28007e+06,1.00523e+06,5.74714e+10,-9.33287e+09,-8.28597e+10,6.81379e+10,1.12195e+10,1.47913e+11,1.59979e+11,1.61286e+11,7.72394e+11,9.67662e+10,1.43119e+12,7.14785e+10,2.87655e+12,5.04645e+10,4.50282e+12,4.03386e+10,
7.44106e+06,1.03459e+06,5.78419e+10,-5.22506e+09,-8.479e+10,6.57743e+10,8.62988e+09,1.48085e+11,1.58483e+11,1.62748e+11,7.72253e+11,9.78855e+10,1.43115e+12,7.23089e+10,2.87654e+12,5.10512e+10,4.50281e+12,4.08077e+10,
7.60365e+06,1.06442e+06,5.79199e+10,-1.09082e+09,-8.66523e+10,6.33579e+10,6.03769e+09,1.48212e+11,1.56973e+11,1.64195e+11,7.72109e+11,9.90045e+10,1.4311e+12,7.31393e+10,2.87653e+12,5.16379e+10,4.50281e+12,4.12767e+10,
7.76782e+06,1.09472e+06,5.77026e+10,3.04899e+09,-8.84452e+10,6.08908e+10,3.44367e+09,1.48295e+11,1.5545e+11,1.65629e+11,7.71964e+11,1.00123e+11,1.43106e+12,7.39697e+10,2.87652e+12,5.22247e+10,4.5028e+12,4.17457e+10,
7.93356e+06,1.12549e+06,5.7189e+10,7.17315e+09,-9.01674e+10,5.8375e+10,8.48605e+08,1.48332e+11,1.53914e+11,1.67049e+11,7.71817e+11,1.01242e+11,1.43102e+12,7.48001e+10,2.87651e+12,5.28114e+10,4.5028e+12,4.22148e+10,
8.10087e+06,1.15673e+06,5.63793e+10,1.12602e+10,-9.18175e+10,5.58125e+10,-1.74671e+09,1.48324e+11,1.52365e+11,1.68455e+11,7.71669e+11,1.0236e+11,1.43097e+12,7.56304e+10,2.8765e+12,5.33981e+10,4.50279e+12,4.26838e+10,
8.26975e+06,1.18844e+06,5.52756e+10,1.52885e+10,-9.33942e+10,5.32055e+10,-4.34149e+09,1.48271e+11,1.50802e+11,1.69846e+11,7.71519e+11,1.03479e+11,1.43093e+12,7.64608e+10,2.87649e+12,5.39848e+10,4.50279e+12,4.31529e+10,
8.44019e+06,1.22062e+06,5.38815e+10,1.92365e+10,-9.48965e+10,5.0556e+10,-6.93495e+09,1.48173e+11,1.49228e+11,1.71223e+11,7.71368e+11,1.04597e+11,1.43088e+12,7.72911e+10,2.87648e+12,5.45716e+10,4.50279e+12,4.36219e+10,
8.61218e+06,1.25328e+06,5.22023e+10,2.30826e+10,-9.63231e+10,4.78662e+10,-9.5263e+09,1.48031e+11,1.4764e+11,1.72586e+11,7.71215e+11,1.05714e+11,1.43084e+12,7.81213e+10,2.87646e+12,5.51583e+10,4.50278e+12,4.40909e+10,
8.78571e+06,1.28641e+06,5.02449e+10,2.68058e+10,-9.7673e+10,4.51383e+10,-1.21148e+10,1.47843e+11,1.4604e+11,1.73934e+11,7.7106e+11,1.06832e+11,1.43079e+12,7.89516e+10,2.87645e+12,5.5745e+10,4.50278e+12,4.456e+10,
8.96079e+06,1.32001e+06,4.80179e+10,3.03851e+10,-9.89453e+10,4.23746e+10,-1.46995e+10,1.4761e+11,1.44428e+11,1.75267e+11,7.70903e+11,1.07949e+11,1.43074e+12,7.97818e+10,2.87644e+12,5.63317e+10,4.50277e+12,4.5029e+10,
9.13739e+06,1.35409e+06,4.55316e+10,3.38003e+10,-1.00139e+11,3.95772e+10,-1.72798e+10,1.47333e+11,1.42804e+11,1.76586e+11,7.70745e+11,1.09066e+11,1.4307e+12,8.0612e+10,2.87643e+12,5.69184e+10,4.50277e+12,4.54981e+10,
9.31552e+06,1.38863e+06,4.27978e+10,3.70317e+10,-1.01253e+11,3.67484e+10,-1.98549e+10,1.47011e+11,1.41167e+11,1.77889e+11,7.70586e+11,1.10183e+11,1.43065e+12,8.14421e+10,2.87642e+12,5.75051e+10,4.50276e+12,4.59671e+10,
